id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
238,4,Vibrio parahaemolyticus,Vibrio parahaemolyticus,Vibrio parahaemolyticus,Vibrio parahaemolyticus,1.25,"[502, 741, 777, 434]"
87,4,Campylobacter jejuni,Campylobacter jejuni,Campylobacter jejuni,Campylobacter jejuni,1.5,"[609, 847, 758, 372]"
150,4,Glyphosat,Glyphosate,Glifosato,Glyphosate,1.25,"[792, 425, 666, 871]"
123,3,Salmonella Infantis,Salmonella Infantis,Salmonella Infantis,Salmonella Infantis,1.33,"[676, 702, 294]"
256,3,Parasiten,Parasites,Parassiti,Parasites,1.33,"[681, 578, 520]"
94,3,Salmonella Typhimurium,Salmonella Typhimurium,Salmonella Typhimurium,Salmonella Typhimurium,1.0,"[294, 465, 715]"
35,3,Cryptosporidium spp.,Cryptosporidium spp.,Cryptosporidium spp.,Cryptosporidium spp.,2.0,"[280, 705, 455]"
90,3,Clostridium botulinum,Clostridium botulinum,Clostridium botulinum,Clostridium botulinum,1.33,"[348, 649, 306]"
148,3,Radioaktivität,Radioactivité,Radioattività,Radioactivity,1.33,"[255, 658, 319]"
89,3,Cronobacter sakazakii,Cronobacter sakazakii,Cronobacter sakazakii,Cronobacter sakazakii,1.33,"[886, 719, 716]"
273,3,Koffein,Caféine,Caffeina,caffein,1.33,"[622, 747, 926]"
109,3,Nanopartikeln,Nanoparticules,Nanoparticole,Nanoparticles,1.0,"[308, 479, 488]"
246,3,Acrylamid,Acrylamide,Acrilammide,Acrylamide,1.67,"[458, 591, 718]"
2,3,Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),1.67,"[484, 774, 834]"
101,2,Brucella spp.,Brucella spp.,Brucella spp.,Brucella spp.,2.5,"[730, 581]"
193,2,Salmonella Agona,Salmonella Agona,Salmonella Agona,Salmonella Agona,2.0,"[896, 217]"
8,2,Sapovirus,Sapovirus,Sapovirus,Sapovirus,1.5,"[774, 920]"
201,2,Diphenylguanidin (DPG),Diphénylguanidine (DPG),Difenilguanidina (DPG),Diphenylguanidine (DPG),3.0,"[229, 735]"
234,2,Sucralose,Sucralose,Sucralosio,Sucralose,1.0,"[543, 386]"
243,2,Carboxymethylcellulosen (CMC),Carboxyméthylcellulose (CMC),Carbossimetilcellulosa (CMC),Carboxymethylcellulose (CMC),2.0,"[825, 445]"
198,2,Hexamethoxymethylmelamin (HMMM),Hexaméthoxyméthylmélamine (HMMM),Esametossimetilmelamina (HMMM),Hexamethoxymethylmelamine (HMMM),3.0,"[229, 735]"
28,2,Clostridioides difficile,Clostridioides difficile,Clostridioides difficile,Clostridioides difficile,1.5,"[249, 652]"
160,2,Nipah Virus,Virus Nipah,Virus Nipah,Nipah virus,1.0,"[785, 269]"
185,2,Mineralöl,Huile minérale,Olio minerale,Mineral oil,1.0,"[812, 359]"
10,2,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,2.5,"[753, 248]"
209,2,Anorganische Arsen,Arsenic inorganique,Arsenico inorganica,Inorganic arsenic,1.0,"[258, 921]"
211,2,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,1.5,"[258, 857]"
269,2,Polybromierte Diphenylether (PBDE),Polybromodiphényléthers (PBDE),Eteri di difenile polibromurati (PBDE),Polybrominated diphenyl ethers (PBDEs),1.5,"[560, 865]"
156,2,Listeria innocua,Listeria innocua,Listeria innocua,Listeria innocua,2.5,"[267, 195]"
284,2,MOSH,MOSH,MOSH,MOSH,1.0,"[674, 773]"
196,2,Grayanotoxine,Grayanotoxine,Graianotossina,Grayanotoxin,1.5,"[225, 345]"
69,2,Tetrahydrocannabinol (THC),Tétrahydrocannabinol (THC),Tetraidrocannabinolo (THC),Tetrahydrocannabinol (THC),2.0,"[656, 199]"
48,2,marine Biotoxine,biotoxines marines,biotossine marine,marine biotoxines,2.0,"[705, 941]"
4,2,Bacillus cytotoxicus,Bacillus cytotoxicus,Bacillus cytotoxicus,Bacillus cytotoxicus,2.0,"[505, 861]"
88,2,Campylobacter coli,Campylobacter coli,Campylobacter coli,Campylobacter coli,1.5,"[758, 372]"
203,2,Ochratoxin A (OTA),Ochratoxine A (OTA),Ocratossina A (OTA),Ochratoxin A (OTA),2.0,"[916, 236]"
129,2,Affenpocken-Virus (MPXV),variole du singe (MPXV),vaiolo delle scimmie (MXPV),Monkeypox virus (MPXV),2.0,"[191, 271]"
293,2,Bromierte Flammschutzmittel (BFR),Agent ignifuge bromé (BFR),Ritardante di fiamma bromurato (BFR),Brominated flame retardants (BFRs),1.5,"[711, 865]"
79,2,Zucker,sucre,zucchero,sugar,1.0,"[712, 846]"
221,2,kurzkettige Chlorparaffine (SCCP),paraffines chlorées à chaîne courte (PCCC),paraffine clorurate a catena corta (PCCC),short-chain chlorinated paraffins (SCCP),1.5,"[300, 534]"
200,2,6-PPD,6-PPD,6-PPD,6-PPD,3.0,"[229, 735]"
319,1,Proteus spp.,Proteus spp.,Proteus spp.,Proteus spp.,2.0,[922]
67,1,Cannabigerol (CBG),Cannabigérol (CBG),Cannabigerolo (CBG),Cannabigerol (CBG),3.0,[199]
25,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,2.0,[190]
218,1,Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),3.0,[287]
192,1,2-tert-Butylhydrochinon,tert-Butylhydroquinone,Terz-butil-idrochinone,tert-butylhydroquinone,1.0,[214]
285,1,MOAH,MOAH,MOAH,MOAH,1.0,[674]
260,1,benzaldehyd,benzaldéhyde,Benzaldeide,benzaldehyde,1.0,[537]
227,1,Erythrit,Érythritol,Eritritolo,Erythritol,1.0,[323]
251,1,Trichinella spp.,Trichinella spp.,Trichinella spp.,Trichinella spp.,1.0,[486]
228,1,Fipronil,Fipronil,Fipronil,Fipronil,2.0,[328]
259,1,furfural,furfural,furfurale,furfural,1.0,[537]
258,1,"2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine",1.0,[537]
250,1,extended-spectrum beta-lactamase produzierenden Shigella sonnei,Shigella sonnei productrices de bêta-lactamase à spectre étendu,Shigella sonnei produttrice di beta-lattamasi a spettro esteso,extended spectrum beta-lactamase producing-Shigella sonnei,1.0,[481]
136,1,Prion,Prion,Prione,Prion,1.0,[431]
236,1,Flüssigstickstoff,Azote liquide,Azoto liquido,Liquid nitrogen,1.0,[413]
140,1,Streptococcus spp.,Streptococcus spp.,Streptococcus spp.,Streptococcus spp.,3.0,[456]
245,1,Streptococcus equi,Streptococcus equi,Streptococcus equi,Streptococcus equi,3.0,[456]
247,1,Calciumcarbid,Carbure de calcium,Carburo di calcio,Calcium carbide,2.0,[461]
100,1,Frühsommer-Meningoenzephalitis (FSME),L'encéphalite à tiques,Encefalite trasmessa da zecche,Tick-borne encephalitis (TBE),1.0,[625]
204,1,Streptomycin,Streptomycine,Streptomicina,Streptomycin,1.0,[238]
262,1,formaldehyd,formaldéhyde,formaldeide,formaldehyde,1.0,[542]
263,1,benzol,benzène,benzene,benzene,1.0,[542]
309,1,Hexahydrocannabinol,Hexahydrocannabinol,Esaidrocannabinolo,Hexahydrocannabinol,1.0,[845]
186,1,Biogene Amine,Amines biogènes,Ammine biogene,Biogenic amines,2.0,[700]
36,1,Giardia spp.,Giardia spp.,Giardia spp.,Giardia spp.,3.0,[705]
231,1,Campylobacter fetus,Campylobacter fetus,Campylobacter fetus,Campylobacter fetus,2.0,[355]
254,1,Polyethylenterephthalat,Polytéréphtalate d'éthylène,Polietilene tereftalato,polyethylene terephthalate,1.0,[508]
177,1,Alongshan Virus (ALSV),Virus Alongshan (ALSV),Virus Alongshan (ALSV),Alongshan virus (ALSV),3.0,[208]
241,1,Alternariol,alternariol,alternariolo,alternariol,1.0,[436]
73,1,Tierarzneimittel,Produits pharmaceutiques vétérinaires,Farmaci veterinari,Veterinary pharmaceuticals,2.0,[613]
143,1,Menschliche Arzneimittelrückstände,Résidus de produits pharmacieutiques humains,Residui di farmaci umani,Human drug residues,2.0,[613]
189,1,Heliobacter pylori,Heliobacter pylori,Heliobacter pylori,Heliobacter pylori,3.0,[203]
146,1,Salmonella Thompson,Salmonella Thompson,Salmonella Thompson,Salmonella Thompson,3.0,[551]
103,1,GMO (genetisch modifizierter Organismus),OGM (organisme génétiquement modifié),OGM (organismo geneticamente modificato),Genetically modified organism (GMO),1.0,[441]
3,1,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,1.0,[442]
176,1,Yersinia enterolitica,Yersinia enterolitica,Yersinia enterolitica,Yersinia enterolitica,1.0,[442]
181,1,hochpathogene Aviären Influenza (HPAI),virus de l'influenza aviaire hautement pathogène (IAHP),virus ad alta patogenicità (HPAI) di influenza aviaria,highly pathogenic avian influenza (HPAI) virus,1.0,[432]
239,1,enteroinvasive Escherichia coli (EIEC),Escherichia coli entéro-invasif (EIEC),Escherichia coli enteroinvasiva (EIEC),enteroinvasive Escherichia coli (EIEC),2.0,[435]
235,1,α-Tomatin,α-Tomatine,Tomatina,tomatine,1.0,[408]
276,1,Phytohämagglutinin,Phytohémagglutinine,Fitoemoagglutinina,Phytohaemagglutinin,1.0,[642]
277,1,Microcystine,Microcystine,Microcistina,Microcystin,1.0,[643]
240,1,Lithium,Lithium,Litio,Lithium,2.0,[423]
289,1,HT-2,HT-2,HT-2,HT-2,2.0,[682]
233,1,Glutaminsäure,Acide glutamique,Acido glutammico,Glutamic acid,1.0,[381]
68,1,Cannabinol (CBN),Cannabinol (CBN),Cannabinolo (CBN),Cannabinol (CBN),3.0,[199]
237,1,Quaternäre Ammoniumverbindungen,Composées quaternaires d'ammonium,-,quaternary ammonium compounds,0.0,[414]
224,1,Perchlorat,Perchlorate,Perclorato,perchlorate,2.0,[319]
97,1,Salmonella Kentucky,Salmonella Kentucky,Salmonella Kentucky,Salmonella Kentucky,1.0,[294]
291,1,Milchsäurebakterien,Bactérie lactique,batteri lattici acidofili,Lactic acid bacteria,2.0,[696]
301,1,Metalle der Seltenen Erden (REE),Terre rare (REE),Terre rare (REE),rare earth elements (REE),2.0,[749]
313,1,"2,4-Dichlorphenoxyessigsäure","Acide 2,4-dichlorophénoxyacétique","Acido 2,4-diclorofenossiacetico","2,4-dichlorophenoxyacetic acid",1.0,[871]
199,1,Benzothiazol (BTZ),Benzothiazole (BTZ),Benzothiazolo (BTZ),Benzothiazole (BTZ),3.0,[229]
322,1,Dimethylmonothioarsenate ((DMMTA),Dimethylmonothioarsenate (DMMTA),Dimethylmonothioarsenate (DMMTA),Dimethylmonothioarsenate (DMMTA),1.0,[933]
207,1,Decansäure,Acide décanoïque,acido decanoico,decanoic acid,1.0,[250]
206,1,Caprinsäure,Acide caprique,Acido caprico,Capric acid,1.0,[250]
120,1,Rotavirus,Rotavirus,Rotavirus,Rotavirus,2.0,[920]
286,1,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,1.0,[678]
305,1,Microbacterium,Microbacterium,Microbacterium,Microbacterium,2.0,[803]
112,1,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,1.0,[829]
6,1,Staphylococcus argenteus,Staphylococcus argenteus,Staphylococcus argenteus,Staphylococcus argenteus,2.0,[406]
290,1,Saccharin,Saccharine,Saccarina,Saccharin,2.0,[691]
62,1,Tierarzneimittel,les médicaments pour animaux,farmaci per animali,animal drugs,2.0,[524]
257,1,Helicobacter pullorum,Helicobacter pullorum,Helicobacter pullorum,Helicobacter pullorum,3.0,[536]
114,1,Klebsiella,Klebsiella,Klebsiella,Klebsiella,1.0,[278]
118,1,Aspergillus,Aspergillus,Aspergillus,Aspergillus,2.0,[252]
214,1,Dibutylphthalate (DBP),Phtalate de dibutyle (DBP),Dibutilftalato (DBP),Dibutyl phthalate (DBP),1.0,[277]
215,1,Diisobutylphthalate (DIBP),Phtalate de diisobutyle (DIBP),Diisobutilftalato (DIBP),Diisobutyl phthalate (DIBP),1.0,[277]
216,1,Bis(2-ethylhexyl) phthalate (DEHP),Phtalate de bis(2-éthylhexyle) (DEHP),Di-2-etilesilftalato (DEHP),Bis(2-ethylhexyl) phthalate (DEHP),1.0,[277]
272,1,Mangan,Manganèse,Manganese,Manganese,1.0,[618]
220,1,Tricyclazol,Tricyclazole,Tricyclazole,Tricyclazole,2.0,[297]
7,1,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,1.0,[615]
275,1,Cyazofamid,Cyazofamid,Cyazofamid,Cyazofamid,1.0,[638]
299,1,Hexachlorcyclohexan,Hexachlorocyclohexane,Esaclorocicloesano,Hexachlorocyclohexane,1.0,[727]
300,1,Vibrio vulnificus,Vibrio vulnificus,Vibrio vulnificus,Vibrio vulnificus,1.0,[777]
121,1,Hepatitis A virus,Virus de l'hépatite A,Virus dell'epatite A,Hepatitis A virus,1.0,[774]
306,1,Furan,Furane,Furano,Furan,2.0,[824]
142,1,Isoflavone,Isoflavone,Isoflavone,Isoflavones,1.0,[621]
217,1,"2,6-diisopropylnaphthalene (DIPN)","2,6-diisopropylnaphtalène (DIPN)","2,6-diisopropilnaftalene (DIPN)","2,6-diisopropylnaphthalene (DIPN)",1.0,[277]
318,1,Diethylhexylphthalat (DEHP),phtalate de di-2-éthylhexyle (DEHP),Di-2-etilesilftalato (DEHP),diethylhexyl phthalate (DEHP),2.0,[891]
311,1,Ätherische Öle,Huile essentielle,Olio essenziale,essential oil,0.0,[853]
253,1,Mpox (Affenpocken),Mpox (Variole du singe),Mpox (Vaiolo delle scimmie),Mpox (Monkeypox),1.0,[506]
321,1,Fluconazol,Fluconazole,Fluconazolo,Fluconazole,2.0,[926]
190,1,Salmonella Bovismorbificans,Salmonella Bovismorbificans,Salmonella Bovismorbificans,Salmonella Bovismorbificans,1.0,[204]
191,1,Solanum sp,Solanum sp,Solanum sp,Solanum sp,2.0,[213]
292,1,Glycerin,Glycérol,Glicerolo,Glycerol,2.0,[708]
278,1,Morchella sextelata,Morchella sextelata,Morchella sextelata,Morchella sextelata,2.0,[650]
255,1,Chronic Wasting Disease (CWD),Maladie débilitante chronique (CWD),Malattia del deperimento cronico (CWD),Chronic Wasting Disease (CWD),2.0,[514]
225,1,Barium,Baryum,Bario,Barium,1.0,[793]
316,1,Fructose,Fructose,Fruttosio,Fructose,1.0,[885]
296,1,Providencia spp.,Providencia spp.,Providencia spp.,Providencia spp.,2.0,[922]
58,1,Melatonin,Mélatonine,Melatonina,Melatonin,1.0,[467]
219,1,Acesulfam-K,Acésulfame K,Acesulfame K,Acesulfame K,1.0,[289]
222,1,GenX,GenX,GenX,GenX,2.0,[302]
252,1,Morcheln,morilles,spugnola,morel mushroom,1.0,[494]
249,1,Nickel,Nickel,Nichel,Nickel,1.0,[480]
297,1,Gluten,gluten,glutine,gluten,1.0,[725]
122,1,Diabetes,diabète,diabete,diabetes,1.0,[448]
266,1,Legionella,Legionella,Legionella,Legionella,2.0,[558]
267,1,Cyanobakterien,Cyanobacteriota,Cyanobacteria,Cyanobacteria,2.0,[558]
282,1,Ketoprofen,Kétoprofène,Ketoprofene,Ketoprofen,1.0,[667]
281,1,Ethylendioxid,dioxyde d'éthylène,Ossido di etilene,ethylene dioxide,1.0,[663]
280,1,Ethylendichlord,dichlorure d'éthylène,cloruro di etilene,ethylene dichloride,1.0,[663]
283,1,Borax,Borax,Borace,Borax,1.0,[671]
312,1,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,2.0,[857]
188,1,Thebain,Thébaïne,Tebaina,Thebaine,1.0,[604]
271,1,Weichmacher,Plastifiant,Plastificante,Plasticiser,1.0,[607]
279,1,"Organische Phosphit-Antioxidantien, OPA","Phosphites organiques antioxydants, OPA","Antiossidanti organici al fosfito, OPA","Organic phosphite antioxidants, OPA",1.0,[651]
226,1,Shigella spp.,Shigella spp.,Shigella spp.,Shigella spp.,1.0,[320]
265,1,diastatische Hefe,levure diastatique,lievito diastatico,diastatic yeast,2.0,[555]
294,1,Benzo(a)pyren,Benzopyrène,Benzo[a]pirene,Benzo[a]pyrene,1.0,[714]
55,1,6-PPD-Chinon,6-PPD-Chinon,6-PPD-Chinon,6-PPD-Chinon,3.0,[735]
46,1,Ciguatera,Ciguatera,Ciguatera,Ciguatera,2.0,[722]
320,1,Citrobacter spp.,Citrobacter spp.,Citrobacter spp.,Citrobacter spp.,2.0,[922]
302,1,Angiostrongylus cantonensis,Angiostrongylus cantonensis,Angiostrongylus cantonensis,Angiostrongylus cantonensis,2.0,[799]
76,1,colistin,colistine,colistina,Colistin,1.0,[376]
264,1,sucralose-6-acetate,sucralose-6-acétate,sucralose-6-acetato,sucralose-6-acetate,1.0,[543]
307,1,Natriumphosphat,Phosphate de sodium,Fosfato di sodio,Trisodium phosphate,2.0,[825]
303,1,Akkermansia,Akkermansia,Akkermansia,Akkermansia,1.0,[801]
310,1,Polyethylenterephthalat (PET),Polytéréphtalate d'éthylène (PET),Polietilene tereftalato (PET),Polyethylene terephthalate (PET),1.0,[849]
304,1,Clostridien,Clostridia,Clostridia,Clostridia,1.0,[801]
210,1,Jod,Iode,Iodo,Iodine,1.0,[258]
229,1,Streptococcus pyogenes (GAS),Streptococcus pyogenes (SGA),Streptococcus pyogenes (SGA),Streptococcus pyogenes (GAS),1.0,[341]
51,1,Vitamin D,Vitamine D,Vitamina D,Vitamine D,1.0,[210]
213,1,L. welshimeri ,L. welshimeri ,L. welshimeri ,L. welshimeri ,2.0,[267]
194,1,Bourbon-Virus (BOUV),Virus de Bourbon (BOUV),Bourbon virus (BOUV),Bourbon virus (BRBV),1.0,[221]
130,1,Bisphenol S,Bisphénol S,Bisfenolo S,Bisphenol S,1.0,[430]
288,1,T-2,T-2,T-2,T-2,2.0,[682]
274,1,Baikiain,Baikiain,Baikiain,Baikiain,3.0,[637]
308,1,Fumonisine,Fumonisines,Fumonisine,Fumonisins,1.0,[836]
248,1,Persistente organische Schadstoffe (POP),polluants organiques persistants (POP),inquinanti organici persistenti (POP),persistent organic pollutants (POPs),1.0,[468]
212,1,Kainsäure,Acide kaïnique,Acido kainico,Kainic acid,1.0,[258]
