id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
180,5,Phthalate,phtalates,ftalati,phthalates,1.6,"[187, 277, 295, 542, 779]"
230,5,Nitrate,Nitrate,Nitrato,Nitrate,1.4,"[516, 351, 750, 394, 633]"
66,4,Canabidiol (CBD),Canabidiol (CBD),Canabidiolo (CBD),Canabidiol (CBD),1.5,"[467, 298, 353, 199]"
63,4,Antibiotika,antibiotiques,antibiotici,antibiotics,2.25,"[438, 307, 201, 203]"
298,4,Deoxynivalenol (DON),Déoxynivalénol (DON),Deossinivalenolo (DON),Deoxynivalenol (DON),1.5,"[728, 916, 901, 726]"
150,4,Glyphosat,Glyphosate,Glifosato,Glyphosate,1.25,"[792, 425, 666, 871]"
273,3,Koffein,Caféine,Caffeina,caffein,1.33,"[622, 747, 926]"
148,3,Radioaktivität,Radioactivité,Radioattività,Radioactivity,1.33,"[255, 658, 319]"
174,3,Fungizid,Fongicide,Fungicida,Fungicide,1.33,"[426, 525, 377]"
45,3,Aspartam,Aspartam,Aspartam,Aspartam,1.67,"[809, 813, 602]"
109,3,Nanopartikeln,Nanoparticules,Nanoparticole,Nanoparticles,1.0,"[308, 479, 488]"
246,2,Acrylamid,Acrylamide,Acrilammide,Acrylamide,1.5,"[591, 718]"
203,2,Ochratoxin A (OTA),Ochratoxine A (OTA),Ocratossina A (OTA),Ochratoxin A (OTA),2.0,"[916, 236]"
185,2,Mineralöl,Huile minérale,Olio minerale,Mineral oil,1.0,"[812, 359]"
69,2,Tetrahydrocannabinol (THC),Tétrahydrocannabinol (THC),Tetraidrocannabinolo (THC),Tetrahydrocannabinol (THC),2.0,"[656, 199]"
234,2,Sucralose,Sucralose,Sucralosio,Sucralose,1.0,"[543, 386]"
293,2,Bromierte Flammschutzmittel (BFR),Agent ignifuge bromé (BFR),Ritardante di fiamma bromurato (BFR),Brominated flame retardants (BFRs),1.5,"[711, 865]"
284,2,MOSH,MOSH,MOSH,MOSH,1.0,"[674, 773]"
243,2,Carboxymethylcellulosen (CMC),Carboxyméthylcellulose (CMC),Carbossimetilcellulosa (CMC),Carboxymethylcellulose (CMC),2.0,"[825, 445]"
198,2,Hexamethoxymethylmelamin (HMMM),Hexaméthoxyméthylmélamine (HMMM),Esametossimetilmelamina (HMMM),Hexamethoxymethylmelamine (HMMM),3.0,"[229, 735]"
221,2,kurzkettige Chlorparaffine (SCCP),paraffines chlorées à chaîne courte (PCCC),paraffine clorurate a catena corta (PCCC),short-chain chlorinated paraffins (SCCP),1.5,"[300, 534]"
196,2,Grayanotoxine,Grayanotoxine,Graianotossina,Grayanotoxin,1.5,"[225, 345]"
200,2,6-PPD,6-PPD,6-PPD,6-PPD,3.0,"[229, 735]"
209,2,Anorganische Arsen,Arsenic inorganique,Arsenico inorganica,Inorganic arsenic,1.0,"[258, 921]"
201,2,Diphenylguanidin (DPG),Diphénylguanidine (DPG),Difenilguanidina (DPG),Diphenylguanidine (DPG),3.0,"[229, 735]"
269,2,Polybromierte Diphenylether (PBDE),Polybromodiphényléthers (PBDE),Eteri di difenile polibromurati (PBDE),Polybrominated diphenyl ethers (PBDEs),1.5,"[560, 865]"
26,2,Listeria monocytogenes,Listeria monocytogenes,Listeria monocytogenes,Listeria monocytogenes,2.0,"[943, 195]"
206,1,Caprinsäure,Acide caprique,Acido caprico,Capric acid,1.0,[250]
247,1,Calciumcarbid,Carbure de calcium,Carburo di calcio,Calcium carbide,2.0,[461]
262,1,formaldehyd,formaldéhyde,formaldeide,formaldehyde,1.0,[542]
263,1,benzol,benzène,benzene,benzene,1.0,[542]
309,1,Hexahydrocannabinol,Hexahydrocannabinol,Esaidrocannabinolo,Hexahydrocannabinol,1.0,[845]
68,1,Cannabinol (CBN),Cannabinol (CBN),Cannabinolo (CBN),Cannabinol (CBN),3.0,[199]
186,1,Biogene Amine,Amines biogènes,Ammine biogene,Biogenic amines,2.0,[700]
67,1,Cannabigerol (CBG),Cannabigérol (CBG),Cannabigerolo (CBG),Cannabigerol (CBG),3.0,[199]
254,1,Polyethylenterephthalat,Polytéréphtalate d'éthylène,Polietilene tereftalato,polyethylene terephthalate,1.0,[508]
192,1,2-tert-Butylhydrochinon,tert-Butylhydroquinone,Terz-butil-idrochinone,tert-butylhydroquinone,1.0,[214]
258,1,"2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine",1.0,[537]
285,1,MOAH,MOAH,MOAH,MOAH,1.0,[674]
259,1,furfural,furfural,furfurale,furfural,1.0,[537]
260,1,benzaldehyd,benzaldéhyde,Benzaldeide,benzaldehyde,1.0,[537]
207,1,Decansäure,Acide décanoïque,acido decanoico,decanoic acid,1.0,[250]
156,1,Listeria innocua,Listeria innocua,Listeria innocua,Listeria innocua,3.0,[195]
318,1,Diethylhexylphthalat (DEHP),phtalate de di-2-éthylhexyle (DEHP),Di-2-etilesilftalato (DEHP),diethylhexyl phthalate (DEHP),2.0,[891]
48,1,marine Biotoxine,biotoxines marines,biotossine marine,marine biotoxines,1.0,[941]
119,1,Norovirus,Norovirus,Norovirus,Norovirus,1.0,[943]
191,1,Solanum sp,Solanum sp,Solanum sp,Solanum sp,2.0,[213]
313,1,"2,4-Dichlorphenoxyessigsäure","Acide 2,4-dichlorophénoxyacétique","Acido 2,4-diclorofenossiacetico","2,4-dichlorophenoxyacetic acid",1.0,[871]
311,1,Ätherische Öle,Huile essentielle,Olio essenziale,essential oil,0.0,[853]
225,1,Barium,Baryum,Bario,Barium,1.0,[793]
297,1,Gluten,gluten,glutine,gluten,1.0,[725]
227,1,Erythrit,Érythritol,Eritritolo,Erythritol,1.0,[323]
278,1,Morchella sextelata,Morchella sextelata,Morchella sextelata,Morchella sextelata,2.0,[650]
1,1,Escherichia coli,Escherichia coli,Escherichia coli,Escherichia coli,2.0,[201]
289,1,HT-2,HT-2,HT-2,HT-2,2.0,[682]
277,1,Microcystine,Microcystine,Microcistina,Microcystin,1.0,[643]
322,1,Dimethylmonothioarsenate ((DMMTA),Dimethylmonothioarsenate (DMMTA),Dimethylmonothioarsenate (DMMTA),Dimethylmonothioarsenate (DMMTA),1.0,[933]
73,1,Tierarzneimittel,Produits pharmaceutiques vétérinaires,Farmaci veterinari,Veterinary pharmaceuticals,2.0,[613]
143,1,Menschliche Arzneimittelrückstände,Résidus de produits pharmacieutiques humains,Residui di farmaci umani,Human drug residues,2.0,[613]
189,1,Heliobacter pylori,Heliobacter pylori,Heliobacter pylori,Heliobacter pylori,3.0,[203]
235,1,α-Tomatin,α-Tomatine,Tomatina,tomatine,1.0,[408]
240,1,Lithium,Lithium,Litio,Lithium,2.0,[423]
233,1,Glutaminsäure,Acide glutamique,Acido glutammico,Glutamic acid,1.0,[381]
237,1,Quaternäre Ammoniumverbindungen,Composées quaternaires d'ammonium,-,quaternary ammonium compounds,0.0,[414]
224,1,Perchlorat,Perchlorate,Perclorato,perchlorate,2.0,[319]
292,1,Glycerin,Glycérol,Glicerolo,Glycerol,2.0,[708]
299,1,Hexachlorcyclohexan,Hexachlorocyclohexane,Esaclorocicloesano,Hexachlorocyclohexane,1.0,[727]
275,1,Cyazofamid,Cyazofamid,Cyazofamid,Cyazofamid,1.0,[638]
62,1,Tierarzneimittel,les médicaments pour animaux,farmaci per animali,animal drugs,2.0,[524]
249,1,Nickel,Nickel,Nichel,Nickel,1.0,[480]
252,1,Morcheln,morilles,spugnola,morel mushroom,1.0,[494]
58,1,Melatonin,Mélatonine,Melatonina,Melatonin,1.0,[467]
241,1,Alternariol,alternariol,alternariolo,alternariol,1.0,[436]
222,1,GenX,GenX,GenX,GenX,2.0,[302]
219,1,Acesulfam-K,Acésulfame K,Acesulfame K,Acesulfame K,1.0,[289]
220,1,Tricyclazol,Tricyclazole,Tricyclazole,Tricyclazole,2.0,[297]
228,1,Fipronil,Fipronil,Fipronil,Fipronil,2.0,[328]
216,1,Bis(2-ethylhexyl) phthalate (DEHP),Phtalate de bis(2-éthylhexyle) (DEHP),Di-2-etilesilftalato (DEHP),Bis(2-ethylhexyl) phthalate (DEHP),1.0,[277]
215,1,Diisobutylphthalate (DIBP),Phtalate de diisobutyle (DIBP),Diisobutilftalato (DIBP),Diisobutyl phthalate (DIBP),1.0,[277]
214,1,Dibutylphthalate (DBP),Phtalate de dibutyle (DBP),Dibutilftalato (DBP),Dibutyl phthalate (DBP),1.0,[277]
118,1,Aspergillus,Aspergillus,Aspergillus,Aspergillus,2.0,[252]
212,1,Kainsäure,Acide kaïnique,Acido kainico,Kainic acid,1.0,[258]
211,1,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,1.0,[258]
210,1,Jod,Iode,Iodo,Iodine,1.0,[258]
288,1,T-2,T-2,T-2,T-2,2.0,[682]
199,1,Benzothiazol (BTZ),Benzothiazole (BTZ),Benzothiazolo (BTZ),Benzothiazole (BTZ),3.0,[229]
321,1,Fluconazol,Fluconazole,Fluconazolo,Fluconazole,2.0,[926]
217,1,"2,6-diisopropylnaphthalene (DIPN)","2,6-diisopropylnaphtalène (DIPN)","2,6-diisopropilnaftalene (DIPN)","2,6-diisopropylnaphthalene (DIPN)",1.0,[277]
301,1,Metalle der Seltenen Erden (REE),Terre rare (REE),Terre rare (REE),rare earth elements (REE),2.0,[749]
46,1,Ciguatera,Ciguatera,Ciguatera,Ciguatera,2.0,[722]
55,1,6-PPD-Chinon,6-PPD-Chinon,6-PPD-Chinon,6-PPD-Chinon,3.0,[735]
294,1,Benzo(a)pyren,Benzopyrène,Benzo[a]pirene,Benzo[a]pyrene,1.0,[714]
279,1,"Organische Phosphit-Antioxidantien, OPA","Phosphites organiques antioxydants, OPA","Antiossidanti organici al fosfito, OPA","Organic phosphite antioxidants, OPA",1.0,[651]
271,1,Weichmacher,Plastifiant,Plastificante,Plasticiser,1.0,[607]
188,1,Thebain,Thébaïne,Tebaina,Thebaine,1.0,[604]
272,1,Mangan,Manganèse,Manganese,Manganese,1.0,[618]
283,1,Borax,Borax,Borace,Borax,1.0,[671]
280,1,Ethylendichlord,dichlorure d'éthylène,cloruro di etilene,ethylene dichloride,1.0,[663]
306,1,Furan,Furane,Furano,Furan,2.0,[824]
282,1,Ketoprofen,Kétoprofène,Ketoprofene,Ketoprofen,1.0,[667]
248,1,Persistente organische Schadstoffe (POP),polluants organiques persistants (POP),inquinanti organici persistenti (POP),persistent organic pollutants (POPs),1.0,[468]
308,1,Fumonisine,Fumonisines,Fumonisine,Fumonisins,1.0,[836]
274,1,Baikiain,Baikiain,Baikiain,Baikiain,3.0,[637]
130,1,Bisphenol S,Bisphénol S,Bisfenolo S,Bisphenol S,1.0,[430]
310,1,Polyethylenterephthalat (PET),Polytéréphtalate d'éthylène (PET),Polietilene tereftalato (PET),Polyethylene terephthalate (PET),1.0,[849]
307,1,Natriumphosphat,Phosphate de sodium,Fosfato di sodio,Trisodium phosphate,2.0,[825]
93,1,Salmonella spp.,Salmonella spp.,Salmonella spp.,Salmonella spp.,2.0,[568]
264,1,sucralose-6-acetate,sucralose-6-acétate,sucralose-6-acetato,sucralose-6-acetate,1.0,[543]
142,1,Isoflavone,Isoflavone,Isoflavone,Isoflavones,1.0,[621]
281,1,Ethylendioxid,dioxyde d'éthylène,Ossido di etilene,ethylene dioxide,1.0,[663]
