id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
286,1,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,1.0,[678]
305,1,Microbacterium,Microbacterium,Microbacterium,Microbacterium,2.0,[803]
112,1,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,1.0,[829]
289,1,HT-2,HT-2,HT-2,HT-2,2.0,[682]
150,1,Glyphosat,Glyphosate,Glifosato,Glyphosate,2.0,[425]
245,1,Streptococcus equi,Streptococcus equi,Streptococcus equi,Streptococcus equi,3.0,[456]
140,1,Streptococcus spp.,Streptococcus spp.,Streptococcus spp.,Streptococcus spp.,3.0,[456]
7,1,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,1.0,[615]
91,1,Pestizide,pesticides,pesticidi,pesticide,2.0,[524]
255,1,Chronic Wasting Disease (CWD),Maladie débilitante chronique (CWD),Malattia del deperimento cronico (CWD),Chronic Wasting Disease (CWD),2.0,[514]
10,1,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,3.0,[753]
300,1,Vibrio vulnificus,Vibrio vulnificus,Vibrio vulnificus,Vibrio vulnificus,1.0,[777]
193,1,Salmonella Agona,Salmonella Agona,Salmonella Agona,Salmonella Agona,2.0,[896]
121,1,Hepatitis A virus,Virus de l'hépatite A,Virus dell'epatite A,Hepatitis A virus,1.0,[774]
211,1,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,Bacillus subtilis,2.0,[857]
312,1,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,Clostridum sporogenes/tepidum,2.0,[857]
302,1,Angiostrongylus cantonensis,Angiostrongylus cantonensis,Angiostrongylus cantonensis,Angiostrongylus cantonensis,2.0,[799]
253,1,Mpox (Affenpocken),Mpox (Variole du singe),Mpox (Vaiolo delle scimmie),Mpox (Monkeypox),1.0,[506]
76,1,colistin,colistine,colistina,Colistin,1.0,[376]
303,1,Akkermansia,Akkermansia,Akkermansia,Akkermansia,1.0,[801]
304,1,Clostridien,Clostridia,Clostridia,Clostridia,1.0,[801]
156,1,Listeria innocua,Listeria innocua,Listeria innocua,Listeria innocua,2.0,[267]
213,1,L. welshimeri ,L. welshimeri ,L. welshimeri ,L. welshimeri ,2.0,[267]
250,1,extended-spectrum beta-lactamase produzierenden Shigella sonnei,Shigella sonnei productrices de bêta-lactamase à spectre étendu,Shigella sonnei produttrice di beta-lattamasi a spettro esteso,extended spectrum beta-lactamase producing-Shigella sonnei,1.0,[481]
197,1,Nitrite,Nitrite,Nitrito,Nitrite,1.0,[316]
114,1,Klebsiella,Klebsiella,Klebsiella,Klebsiella,1.0,[278]
229,1,Streptococcus pyogenes (GAS),Streptococcus pyogenes (SGA),Streptococcus pyogenes (SGA),Streptococcus pyogenes (GAS),1.0,[341]
266,1,Legionella,Legionella,Legionella,Legionella,2.0,[558]
267,1,Cyanobakterien,Cyanobacteriota,Cyanobacteria,Cyanobacteria,2.0,[558]
129,1,Affenpocken-Virus (MPXV),variole du singe (MPXV),vaiolo delle scimmie (MXPV),Monkeypox virus (MPXV),2.0,[271]
226,1,Shigella spp.,Shigella spp.,Shigella spp.,Shigella spp.,1.0,[320]
265,1,diastatische Hefe,levure diastatique,lievito diastatico,diastatic yeast,2.0,[555]
62,1,Tierarzneimittel,les médicaments pour animaux,farmaci per animali,animal drugs,2.0,[524]
136,1,Prion,Prion,Prione,Prion,1.0,[431]
6,1,Staphylococcus argenteus,Staphylococcus argenteus,Staphylococcus argenteus,Staphylococcus argenteus,2.0,[406]
